RespondentID,Have you seen any of the 6 films in the Star Wars franchise?,Do you consider yourself to be a fan of the Star Wars film franchise?,Watched|Movie1,Watched|Movie2,Watched|Movie3,Watched|Movie4,Watched|Movie5,Watched|Movie6,Rank|Movie1,Rank|Movie2,Rank|Movie3,Rank|Movie4,Rank|Movie5,Rank|Movie6,Familiarity|Han Solo,Familiarity|Luke Skywalker,Familiarity|Princess Leia Organa,Familiarity|Anakin Skywalker,Familiarity|Obi Wan Kenobi,Familiarity|Emperor Palpatine,Familiarity|Darth Vader,Familiarity|Lando Calrissian,Familiarity|Boba Fett,Familiarity|C-3P0,Familiarity|R2 D2,Familiarity|Jar Jar Binks,Familiarity|Padme Amidala,Familiarity|Yoda,Which character shot first?,Are you familiar with the Expanded Universe?,Do you consider yourself to be a fan of the Expanded Universe?ξ,Do you consider yourself to be a fan of the Star Trek franchise?,Gender,Age,Household Income,Education,Location (Census Region)
3288670345.0,YES,YES,True,True,True,True,True,True,5.0,6.0,4.0,1.0,2.0,3.0,VERY FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,SOMEWHAT FAVORABLY,VERY FAVORABLY,UNFAMILIAR (N/A),VERY UNFAVORABLY,SOMEWHAT UNFAVORABLY,UNFAMILIAR (N/A),VERY FAVORABLY,VERY FAVORABLY,UNFAMILIAR (N/A),VERY FAVORABLY,VERY FAVORABLY,GREEDO,NO,,NO,FEMALE,30-44,,GRADUATE DEGREE,PACIFIC
3288668791.0,YES,YES,True,True,True,True,True,True,2.0,6.0,5.0,4.0,3.0,1.0,VERY FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,SOMEWHAT FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,I DON'T UNDERSTAND THIS QUESTION,NO,,NO,FEMALE,18-29,"$150,000+",BACHELOR DEGREE,WEST NORTH CENTRAL
3288668176.0,YES,YES,True,True,True,True,True,True,5.0,6.0,3.0,4.0,1.0,2.0,SOMEWHAT FAVORABLY,SOMEWHAT FAVORABLY,SOMEWHAT FAVORABLY,SOMEWHAT FAVORABLY,SOMEWHAT FAVORABLY,SOMEWHAT FAVORABLY,SOMEWHAT FAVORABLY,NEITHER FAVORABLY NOR UNFAVORABLY (NEUTRAL),SOMEWHAT FAVORABLY,SOMEWHAT FAVORABLY,SOMEWHAT FAVORABLY,SOMEWHAT UNFAVORABLY,SOMEWHAT FAVORABLY,SOMEWHAT FAVORABLY,GREEDO,YES,YES,YES,MALE,30-44,"$50,000 - $99,999",SOME COLLEGE OR ASSOCIATE DEGREE,SOUTH ATLANTIC
3288660175.0,YES,YES,True,True,True,True,True,True,6.0,5.0,4.0,1.0,2.0,3.0,VERY FAVORABLY,SOMEWHAT FAVORABLY,SOMEWHAT FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,NEITHER FAVORABLY NOR UNFAVORABLY (NEUTRAL),SOMEWHAT FAVORABLY,NEITHER FAVORABLY NOR UNFAVORABLY (NEUTRAL),NEITHER FAVORABLY NOR UNFAVORABLY (NEUTRAL),VERY FAVORABLY,VERY FAVORABLY,VERY UNFAVORABLY,NEITHER FAVORABLY NOR UNFAVORABLY (NEUTRAL),SOMEWHAT FAVORABLY,GREEDO,YES,NO,NO,FEMALE,45-60,"$50,000 - $99,999",GRADUATE DEGREE,PACIFIC
3288657113.0,YES,YES,True,True,True,True,True,True,4.0,5.0,6.0,3.0,2.0,1.0,SOMEWHAT FAVORABLY,SOMEWHAT FAVORABLY,SOMEWHAT FAVORABLY,SOMEWHAT FAVORABLY,SOMEWHAT FAVORABLY,SOMEWHAT UNFAVORABLY,NEITHER FAVORABLY NOR UNFAVORABLY (NEUTRAL),UNFAMILIAR (N/A),NEITHER FAVORABLY NOR UNFAVORABLY (NEUTRAL),NEITHER FAVORABLY NOR UNFAVORABLY (NEUTRAL),VERY FAVORABLY,NEITHER FAVORABLY NOR UNFAVORABLY (NEUTRAL),NEITHER FAVORABLY NOR UNFAVORABLY (NEUTRAL),NEITHER FAVORABLY NOR UNFAVORABLY (NEUTRAL),I DON'T UNDERSTAND THIS QUESTION,NO,,NO,FEMALE,18-29,"$25,000 - $49,999",BACHELOR DEGREE,EAST NORTH CENTRAL
3288653149.0,YES,YES,True,True,True,True,True,True,3.0,1.0,2.0,6.0,5.0,4.0,SOMEWHAT FAVORABLY,SOMEWHAT FAVORABLY,VERY FAVORABLY,SOMEWHAT UNFAVORABLY,SOMEWHAT FAVORABLY,NEITHER FAVORABLY NOR UNFAVORABLY (NEUTRAL),SOMEWHAT FAVORABLY,SOMEWHAT FAVORABLY,SOMEWHAT UNFAVORABLY,SOMEWHAT FAVORABLY,SOMEWHAT FAVORABLY,SOMEWHAT FAVORABLY,SOMEWHAT FAVORABLY,VERY FAVORABLY,HAN,YES,YES,YES,FEMALE,18-29,"$150,000+",SOME COLLEGE OR ASSOCIATE DEGREE,EAST NORTH CENTRAL
3288650455.0,YES,YES,True,True,True,True,True,True,6.0,4.0,5.0,1.0,2.0,3.0,VERY FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,SOMEWHAT UNFAVORABLY,VERY FAVORABLY,VERY UNFAVORABLY,VERY FAVORABLY,SOMEWHAT FAVORABLY,NEITHER FAVORABLY NOR UNFAVORABLY (NEUTRAL),VERY FAVORABLY,VERY FAVORABLY,VERY UNFAVORABLY,SOMEWHAT UNFAVORABLY,VERY FAVORABLY,HAN,NO,,YES,FEMALE,45-60,,GRADUATE DEGREE,EAST NORTH CENTRAL
3288647913.0,YES,YES,True,True,True,True,True,True,2.0,4.0,5.0,6.0,3.0,1.0,VERY FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,GREEDO,NO,,NO,FEMALE,30-44,"$50,000 - $99,999",SOME COLLEGE OR ASSOCIATE DEGREE,EAST SOUTH CENTRAL
3288647623.0,YES,NO,True,True,True,True,True,True,4.0,5.0,6.0,3.0,1.0,2.0,VERY FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,NEITHER FAVORABLY NOR UNFAVORABLY (NEUTRAL),VERY FAVORABLY,NEITHER FAVORABLY NOR UNFAVORABLY (NEUTRAL),VERY UNFAVORABLY,NEITHER FAVORABLY NOR UNFAVORABLY (NEUTRAL),NEITHER FAVORABLY NOR UNFAVORABLY (NEUTRAL),VERY FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,HAN,NO,,YES,MALE,45-60,"$150,000+",GRADUATE DEGREE,SOUTH ATLANTIC
3288644592.0,YES,YES,True,True,True,True,True,True,2.0,3.0,4.0,5.0,1.0,6.0,SOMEWHAT FAVORABLY,SOMEWHAT FAVORABLY,SOMEWHAT FAVORABLY,SOMEWHAT FAVORABLY,VERY FAVORABLY,NEITHER FAVORABLY NOR UNFAVORABLY (NEUTRAL),VERY FAVORABLY,SOMEWHAT FAVORABLY,SOMEWHAT FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,HAN,NO,,NO,FEMALE,18-29,"$0 - $24,999",SOME COLLEGE OR ASSOCIATE DEGREE,WEST SOUTH CENTRAL
3288644163.0,YES,YES,True,True,True,True,True,True,5.0,6.0,1.0,2.0,3.0,4.0,VERY FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,VERY UNFAVORABLY,VERY UNFAVORABLY,SOMEWHAT UNFAVORABLY,VERY UNFAVORABLY,VERY FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,GREEDO,YES,NO,YES,MALE,30-44,"$50,000 - $99,999",SOME COLLEGE OR ASSOCIATE DEGREE,EAST SOUTH CENTRAL
3288639377.0,YES,YES,True,True,True,True,True,True,2.0,4.0,3.0,5.0,6.0,1.0,SOMEWHAT FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,SOMEWHAT FAVORABLY,VERY FAVORABLY,,SOMEWHAT FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,SOMEWHAT FAVORABLY,SOMEWHAT FAVORABLY,VERY FAVORABLY,I DON'T UNDERSTAND THIS QUESTION,YES,YES,NO,FEMALE,30-44,"$100,000 - $149,999",GRADUATE DEGREE,SOUTH ATLANTIC
3288629979.0,YES,NO,True,True,True,True,True,True,3.0,6.0,5.0,1.0,2.0,4.0,SOMEWHAT FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,SOMEWHAT FAVORABLY,VERY FAVORABLY,NEITHER FAVORABLY NOR UNFAVORABLY (NEUTRAL),VERY UNFAVORABLY,SOMEWHAT UNFAVORABLY,NEITHER FAVORABLY NOR UNFAVORABLY (NEUTRAL),VERY FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,I DON'T UNDERSTAND THIS QUESTION,NO,,NO,FEMALE,45-60,"$50,000 - $99,999",BACHELOR DEGREE,PACIFIC
3288623870.0,YES,YES,True,True,True,True,True,True,2.0,5.0,6.0,1.0,3.0,4.0,VERY FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,VERY UNFAVORABLY,VERY UNFAVORABLY,UNFAMILIAR (N/A),VERY UNFAVORABLY,VERY FAVORABLY,VERY FAVORABLY,VERY UNFAVORABLY,VERY FAVORABLY,VERY FAVORABLY,HAN,NO,,YES,FEMALE,45-60,,GRADUATE DEGREE,EAST SOUTH CENTRAL
3288620198.0,YES,YES,True,True,True,True,True,True,4.0,5.0,6.0,3.0,1.0,2.0,SOMEWHAT FAVORABLY,VERY FAVORABLY,SOMEWHAT FAVORABLY,SOMEWHAT FAVORABLY,VERY FAVORABLY,VERY UNFAVORABLY,SOMEWHAT UNFAVORABLY,NEITHER FAVORABLY NOR UNFAVORABLY (NEUTRAL),SOMEWHAT UNFAVORABLY,SOMEWHAT FAVORABLY,VERY FAVORABLY,SOMEWHAT FAVORABLY,SOMEWHAT FAVORABLY,VERY FAVORABLY,GREEDO,NO,,YES,FEMALE,30-44,"$25,000 - $49,999",SOME COLLEGE OR ASSOCIATE DEGREE,MOUNTAIN
3288614539.0,YES,YES,True,True,True,True,True,True,6.0,5.0,4.0,2.0,3.0,1.0,VERY FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,SOMEWHAT UNFAVORABLY,VERY FAVORABLY,VERY UNFAVORABLY,SOMEWHAT UNFAVORABLY,SOMEWHAT FAVORABLY,NEITHER FAVORABLY NOR UNFAVORABLY (NEUTRAL),VERY FAVORABLY,VERY FAVORABLY,VERY UNFAVORABLY,SOMEWHAT FAVORABLY,VERY FAVORABLY,I DON'T UNDERSTAND THIS QUESTION,NO,,NO,MALE,30-44,,GRADUATE DEGREE,MOUNTAIN
3288609566.0,YES,NO,True,True,True,True,True,True,6.0,3.0,1.0,2.0,4.0,5.0,VERY FAVORABLY,SOMEWHAT FAVORABLY,SOMEWHAT FAVORABLY,SOMEWHAT FAVORABLY,VERY FAVORABLY,VERY UNFAVORABLY,VERY UNFAVORABLY,VERY FAVORABLY,SOMEWHAT FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,SOMEWHAT UNFAVORABLY,VERY FAVORABLY,VERY FAVORABLY,I DON'T UNDERSTAND THIS QUESTION,NO,,YES,FEMALE,18-29,"$25,000 - $49,999",BACHELOR DEGREE,MOUNTAIN
3288604946.0,YES,NO,True,True,True,True,True,True,3.0,2.0,1.0,4.0,5.0,6.0,SOMEWHAT FAVORABLY,SOMEWHAT FAVORABLY,NEITHER FAVORABLY NOR UNFAVORABLY (NEUTRAL),SOMEWHAT FAVORABLY,SOMEWHAT FAVORABLY,NEITHER FAVORABLY NOR UNFAVORABLY (NEUTRAL),SOMEWHAT UNFAVORABLY,NEITHER FAVORABLY NOR UNFAVORABLY (NEUTRAL),NEITHER FAVORABLY NOR UNFAVORABLY (NEUTRAL),NEITHER FAVORABLY NOR UNFAVORABLY (NEUTRAL),NEITHER FAVORABLY NOR UNFAVORABLY (NEUTRAL),NEITHER FAVORABLY NOR UNFAVORABLY (NEUTRAL),SOMEWHAT FAVORABLY,SOMEWHAT FAVORABLY,I DON'T UNDERSTAND THIS QUESTION,NO,,NO,FEMALE,45-60,,SOME COLLEGE OR ASSOCIATE DEGREE,PACIFIC
3288602883.0,YES,YES,True,True,True,True,True,True,4.0,3.0,5.0,6.0,1.0,2.0,VERY FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,SOMEWHAT FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,SOMEWHAT FAVORABLY,VERY FAVORABLY,I DON'T UNDERSTAND THIS QUESTION,NO,,YES,FEMALE,> 60,"$25,000 - $49,999",SOME COLLEGE OR ASSOCIATE DEGREE,WEST SOUTH CENTRAL
3288601847.0,YES,YES,True,True,True,True,True,True,5.0,6.0,3.0,2.0,1.0,4.0,VERY FAVORABLY,SOMEWHAT FAVORABLY,SOMEWHAT FAVORABLY,NEITHER FAVORABLY NOR UNFAVORABLY (NEUTRAL),VERY FAVORABLY,SOMEWHAT FAVORABLY,VERY FAVORABLY,NEITHER FAVORABLY NOR UNFAVORABLY (NEUTRAL),NEITHER FAVORABLY NOR UNFAVORABLY (NEUTRAL),SOMEWHAT FAVORABLY,SOMEWHAT FAVORABLY,VERY FAVORABLY,SOMEWHAT FAVORABLY,VERY FAVORABLY,HAN,YES,YES,YES,MALE,45-60,"$50,000 - $99,999",SOME COLLEGE OR ASSOCIATE DEGREE,WEST SOUTH CENTRAL
3288599799.0,YES,YES,True,True,True,True,True,True,5.0,2.0,3.0,6.0,1.0,4.0,VERY FAVORABLY,VERY FAVORABLY,SOMEWHAT FAVORABLY,SOMEWHAT FAVORABLY,VERY FAVORABLY,SOMEWHAT FAVORABLY,NEITHER FAVORABLY NOR UNFAVORABLY (NEUTRAL),UNFAMILIAR (N/A),NEITHER FAVORABLY NOR UNFAVORABLY (NEUTRAL),SOMEWHAT FAVORABLY,SOMEWHAT FAVORABLY,SOMEWHAT FAVORABLY,SOMEWHAT FAVORABLY,VERY FAVORABLY,HAN,YES,NO,YES,MALE,> 60,"$25,000 - $49,999",SOME COLLEGE OR ASSOCIATE DEGREE,PACIFIC
3288599067.0,YES,YES,True,True,True,True,True,True,4.0,5.0,6.0,2.0,3.0,1.0,VERY FAVORABLY,SOMEWHAT FAVORABLY,VERY FAVORABLY,NEITHER FAVORABLY NOR UNFAVORABLY (NEUTRAL),VERY FAVORABLY,VERY UNFAVORABLY,SOMEWHAT FAVORABLY,SOMEWHAT FAVORABLY,UNFAMILIAR (N/A),SOMEWHAT FAVORABLY,VERY FAVORABLY,SOMEWHAT UNFAVORABLY,NEITHER FAVORABLY NOR UNFAVORABLY (NEUTRAL),VERY FAVORABLY,GREEDO,NO,,YES,FEMALE,> 60,"$50,000 - $99,999",GRADUATE DEGREE,MOUNTAIN
3288587373.0,YES,YES,True,True,True,True,True,True,6.0,5.0,4.0,3.0,2.0,1.0,VERY FAVORABLY,SOMEWHAT FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,VERY UNFAVORABLY,SOMEWHAT UNFAVORABLY,SOMEWHAT FAVORABLY,VERY FAVORABLY,SOMEWHAT FAVORABLY,VERY FAVORABLY,VERY UNFAVORABLY,SOMEWHAT FAVORABLY,VERY FAVORABLY,HAN,NO,,YES,,,,,
3288585053.0,YES,YES,True,True,True,True,True,True,6.0,5.0,4.0,3.0,2.0,1.0,VERY FAVORABLY,SOMEWHAT FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,VERY UNFAVORABLY,SOMEWHAT UNFAVORABLY,SOMEWHAT FAVORABLY,VERY FAVORABLY,SOMEWHAT FAVORABLY,VERY FAVORABLY,VERY UNFAVORABLY,SOMEWHAT FAVORABLY,VERY FAVORABLY,HAN,NO,,YES,FEMALE,18-29,"$50,000 - $99,999",BACHELOR DEGREE,MOUNTAIN
3288584578.0,YES,YES,True,True,True,True,True,True,6.0,5.0,4.0,1.0,2.0,3.0,SOMEWHAT FAVORABLY,SOMEWHAT FAVORABLY,SOMEWHAT FAVORABLY,NEITHER FAVORABLY NOR UNFAVORABLY (NEUTRAL),SOMEWHAT FAVORABLY,NEITHER FAVORABLY NOR UNFAVORABLY (NEUTRAL),NEITHER FAVORABLY NOR UNFAVORABLY (NEUTRAL),NEITHER FAVORABLY NOR UNFAVORABLY (NEUTRAL),NEITHER FAVORABLY NOR UNFAVORABLY (NEUTRAL),SOMEWHAT FAVORABLY,SOMEWHAT FAVORABLY,NEITHER FAVORABLY NOR UNFAVORABLY (NEUTRAL),SOMEWHAT FAVORABLY,SOMEWHAT FAVORABLY,HAN,NO,,YES,MALE,30-44,"$50,000 - $99,999",GRADUATE DEGREE,MOUNTAIN
3288578072.0,YES,YES,True,True,True,True,True,True,4.0,5.0,6.0,3.0,1.0,2.0,VERY FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,NEITHER FAVORABLY NOR UNFAVORABLY (NEUTRAL),SOMEWHAT FAVORABLY,NEITHER FAVORABLY NOR UNFAVORABLY (NEUTRAL),SOMEWHAT UNFAVORABLY,VERY FAVORABLY,VERY FAVORABLY,SOMEWHAT FAVORABLY,NEITHER FAVORABLY NOR UNFAVORABLY (NEUTRAL),VERY FAVORABLY,I DON'T UNDERSTAND THIS QUESTION,NO,,YES,FEMALE,45-60,"$150,000+",GRADUATE DEGREE,WEST SOUTH CENTRAL
3288576462.0,YES,YES,True,True,True,True,True,True,4.0,6.0,5.0,2.0,3.0,1.0,SOMEWHAT FAVORABLY,SOMEWHAT FAVORABLY,SOMEWHAT FAVORABLY,SOMEWHAT FAVORABLY,VERY FAVORABLY,VERY UNFAVORABLY,VERY UNFAVORABLY,SOMEWHAT UNFAVORABLY,SOMEWHAT UNFAVORABLY,VERY FAVORABLY,VERY FAVORABLY,SOMEWHAT FAVORABLY,SOMEWHAT FAVORABLY,VERY FAVORABLY,HAN,NO,,YES,FEMALE,45-60,"$25,000 - $49,999",SOME COLLEGE OR ASSOCIATE DEGREE,WEST SOUTH CENTRAL
3288574703.0,YES,YES,True,True,True,True,True,True,6.0,5.0,4.0,3.0,2.0,1.0,VERY FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,SOMEWHAT UNFAVORABLY,VERY FAVORABLY,SOMEWHAT FAVORABLY,VERY FAVORABLY,SOMEWHAT FAVORABLY,VERY FAVORABLY,SOMEWHAT FAVORABLY,SOMEWHAT FAVORABLY,VERY UNFAVORABLY,NEITHER FAVORABLY NOR UNFAVORABLY (NEUTRAL),SOMEWHAT FAVORABLY,HAN,YES,YES,YES,MALE,30-44,"$50,000 - $99,999",GRADUATE DEGREE,EAST NORTH CENTRAL
3288568534.0,YES,NO,True,True,True,True,True,True,5.0,6.0,4.0,3.0,1.0,2.0,VERY FAVORABLY,SOMEWHAT FAVORABLY,VERY FAVORABLY,NEITHER FAVORABLY NOR UNFAVORABLY (NEUTRAL),NEITHER FAVORABLY NOR UNFAVORABLY (NEUTRAL),NEITHER FAVORABLY NOR UNFAVORABLY (NEUTRAL),SOMEWHAT FAVORABLY,NEITHER FAVORABLY NOR UNFAVORABLY (NEUTRAL),SOMEWHAT FAVORABLY,SOMEWHAT UNFAVORABLY,SOMEWHAT FAVORABLY,VERY UNFAVORABLY,SOMEWHAT FAVORABLY,NEITHER FAVORABLY NOR UNFAVORABLY (NEUTRAL),I DON'T UNDERSTAND THIS QUESTION,NO,,NO,MALE,30-44,"$50,000 - $99,999",SOME COLLEGE OR ASSOCIATE DEGREE,SOUTH ATLANTIC
3288567154.0,YES,YES,True,True,True,True,True,True,6.0,5.0,4.0,1.0,2.0,3.0,VERY FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,SOMEWHAT FAVORABLY,SOMEWHAT FAVORABLY,SOMEWHAT FAVORABLY,NEITHER FAVORABLY NOR UNFAVORABLY (NEUTRAL),VERY FAVORABLY,VERY FAVORABLY,VERY UNFAVORABLY,SOMEWHAT FAVORABLY,VERY FAVORABLY,GREEDO,NO,,YES,MALE,> 60,"$50,000 - $99,999",GRADUATE DEGREE,MIDDLE ATLANTIC
3288553903.0,YES,YES,True,True,True,True,True,True,6.0,5.0,4.0,3.0,2.0,1.0,VERY FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,SOMEWHAT FAVORABLY,VERY FAVORABLY,SOMEWHAT FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,VERY UNFAVORABLY,SOMEWHAT FAVORABLY,VERY FAVORABLY,GREEDO,NO,,NO,MALE,30-44,"$25,000 - $49,999",HIGH SCHOOL DEGREE,MIDDLE ATLANTIC
3288538248.0,YES,YES,True,True,True,True,True,True,4.0,5.0,6.0,1.0,3.0,2.0,VERY FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,SOMEWHAT FAVORABLY,VERY FAVORABLY,NEITHER FAVORABLY NOR UNFAVORABLY (NEUTRAL),VERY FAVORABLY,NEITHER FAVORABLY NOR UNFAVORABLY (NEUTRAL),NEITHER FAVORABLY NOR UNFAVORABLY (NEUTRAL),VERY FAVORABLY,VERY FAVORABLY,SOMEWHAT FAVORABLY,NEITHER FAVORABLY NOR UNFAVORABLY (NEUTRAL),VERY FAVORABLY,HAN,NO,,YES,MALE,18-29,"$0 - $24,999",SOME COLLEGE OR ASSOCIATE DEGREE,MOUNTAIN
3288524042.0,YES,YES,True,True,True,True,True,True,4.0,3.0,5.0,6.0,1.0,2.0,NEITHER FAVORABLY NOR UNFAVORABLY (NEUTRAL),SOMEWHAT FAVORABLY,SOMEWHAT FAVORABLY,NEITHER FAVORABLY NOR UNFAVORABLY (NEUTRAL),SOMEWHAT FAVORABLY,SOMEWHAT UNFAVORABLY,SOMEWHAT UNFAVORABLY,NEITHER FAVORABLY NOR UNFAVORABLY (NEUTRAL),NEITHER FAVORABLY NOR UNFAVORABLY (NEUTRAL),SOMEWHAT FAVORABLY,SOMEWHAT FAVORABLY,,NEITHER FAVORABLY NOR UNFAVORABLY (NEUTRAL),SOMEWHAT FAVORABLY,I DON'T UNDERSTAND THIS QUESTION,NO,,NO,MALE,> 60,"$25,000 - $49,999",SOME COLLEGE OR ASSOCIATE DEGREE,PACIFIC
3288523874.0,YES,YES,True,True,True,True,True,True,6.0,5.0,4.0,1.0,3.0,2.0,SOMEWHAT FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,SOMEWHAT UNFAVORABLY,SOMEWHAT FAVORABLY,VERY UNFAVORABLY,SOMEWHAT UNFAVORABLY,NEITHER FAVORABLY NOR UNFAVORABLY (NEUTRAL),NEITHER FAVORABLY NOR UNFAVORABLY (NEUTRAL),SOMEWHAT FAVORABLY,VERY FAVORABLY,VERY UNFAVORABLY,SOMEWHAT FAVORABLY,VERY FAVORABLY,HAN,NO,,YES,MALE,18-29,"$100,000 - $149,999",GRADUATE DEGREE,PACIFIC
3288522488.0,YES,YES,True,True,True,True,True,True,5.0,6.0,4.0,1.0,3.0,2.0,VERY FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,VERY UNFAVORABLY,VERY FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,SOMEWHAT FAVORABLY,NEITHER FAVORABLY NOR UNFAVORABLY (NEUTRAL),VERY FAVORABLY,VERY FAVORABLY,VERY UNFAVORABLY,VERY UNFAVORABLY,VERY FAVORABLY,HAN,YES,YES,NO,FEMALE,18-29,"$50,000 - $99,999",GRADUATE DEGREE,SOUTH ATLANTIC
3288512665.0,YES,YES,True,True,True,True,True,True,6.0,5.0,4.0,3.0,2.0,1.0,VERY FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,SOMEWHAT UNFAVORABLY,VERY FAVORABLY,NEITHER FAVORABLY NOR UNFAVORABLY (NEUTRAL),VERY FAVORABLY,NEITHER FAVORABLY NOR UNFAVORABLY (NEUTRAL),SOMEWHAT FAVORABLY,VERY FAVORABLY,SOMEWHAT FAVORABLY,VERY UNFAVORABLY,NEITHER FAVORABLY NOR UNFAVORABLY (NEUTRAL),VERY FAVORABLY,HAN,NO,,YES,FEMALE,18-29,,BACHELOR DEGREE,EAST NORTH CENTRAL
3288509415.0,YES,YES,True,True,True,True,True,True,3.0,5.0,4.0,6.0,1.0,2.0,VERY FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,VERY UNFAVORABLY,VERY UNFAVORABLY,SOMEWHAT FAVORABLY,UNFAMILIAR (N/A),VERY FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,VERY FAVORABLY,HAN,NO,,YES,FEMALE,45-60,,BACHELOR DEGREE,MIDDLE ATLANTIC
3288505925.0,YES,YES,True,True,True,True,True,True,4.0,6.0,5.0,2.0,3.0,1.0,VERY FAVORABLY,SOMEWHAT FAVORABLY,SOMEWHAT FAVORABLY,NEITHER FAVORABLY NOR UNFAVORABLY (NEUTRAL),VERY FAVORABLY,SOMEWHAT UNFAVORABLY,NEITHER FAVORABLY NOR UNFAVORABLY (NEUTRAL),NEITHER FAVORABLY NOR UNFAVORABLY (NEUTRAL),NEITHER FAVORABLY NOR UNFAVORABLY (NEUTRAL),SOMEWHAT FAVORABLY,VERY FAVORABLY,SOMEWHAT UNFAVORABLY,NEITHER FAVORABLY NOR UNFAVORABLY (NEUTRAL),VERY FAVORABLY,HAN,NO,,YES,FEMALE,18-29,"$50,000 - $99,999",SOME COLLEGE OR ASSOCIATE DEGREE,WEST NORTH CENTRAL
3288505737.0,YES,YES,True,True,True,True,True,True,6.0,5.0,3.0,4.0,1.0,2.0,SOMEWHAT FAVORABLY,SOMEWHAT FAVORABLY,SOMEWHAT FAVORABLY,SOMEWHAT UNFAVORABLY,VERY FAVORABLY,SOMEWHAT FAVORABLY,SOMEWHAT FAVORABLY,SOMEWHAT FAVORABLY,SOMEWHAT FAVORABLY,SOMEWHAT UNFAVORABLY,SOMEWHAT FAVORABLY,SOMEWHAT UNFAVORABLY,SOMEWHAT UNFAVORABLY,SOMEWHAT FAVORABLY,HAN,NO,,NO,MALE,18-29,"$50,000 - $99,999",BACHELOR DEGREE,PACIFIC
3288501301.0,YES,YES,True,True,True,True,True,True,3.0,2.0,1.0,5.0,6.0,4.0,VERY FAVORABLY,VERY FAVORABLY,NEITHER FAVORABLY NOR UNFAVORABLY (NEUTRAL),VERY FAVORABLY,NEITHER FAVORABLY NOR UNFAVORABLY (NEUTRAL),UNFAMILIAR (N/A),VERY UNFAVORABLY,SOMEWHAT FAVORABLY,UNFAMILIAR (N/A),SOMEWHAT FAVORABLY,SOMEWHAT FAVORABLY,NEITHER FAVORABLY NOR UNFAVORABLY (NEUTRAL),NEITHER FAVORABLY NOR UNFAVORABLY (NEUTRAL),SOMEWHAT FAVORABLY,I DON'T UNDERSTAND THIS QUESTION,NO,,NO,FEMALE,18-29,"$0 - $24,999",GRADUATE DEGREE,PACIFIC
